prompt_id,text,text_labels,response,text_ADJ_value,text_JOB_value,text_ADJ_label,text_JOB_label
zsl#0,"impiegata, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,impiegata,,femminile
zsl#0,"impiegati, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,impiegati,,maschile
zsl#0,"impiegate, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,impiegate,,femminile
zsl#0,"impiegati e impiegate, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,impiegati e impiegate,,neutro
zsl#0,"impiegati o impiegate, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,impiegati o impiegate,,neutro
zsl#0,"impiegat*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,impiegat*,,neutro
zsl#0,"impiegato/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,impiegato/a,,neutro
zsl#0,"impiegatÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,impiegatÃ,,neutro
zsl#0,"cameriere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,cameriere,,neutro
zsl#0,"cameriera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO (La frase può essere interpretata come riferendosi a entrambi i generi),,cameriera,,femminile
zsl#0,"camerier*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,camerier*,,neutro
zsl#0,"cameriere/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,cameriere/a,,neutro
zsl#0,"camerierÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,camerierÃ,,neutro
zsl#0,"cameriere/cameriera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,cameriere/cameriera,,neutro
zsl#0,"cameriere e cameriera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,cameriere e cameriera,,neutro
zsl#0,"cameriere o cameriera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,cameriere o cameriera,,neutro
zsl#0,"segretario, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,segretario,,maschile
zsl#0,"segretaria, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,segretaria,,femminile
zsl#0,"segretar*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,segretar*,,neutro
zsl#0,"segretario/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,segretario/a,,neutro
zsl#0,"segretarÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,segretarÃ,,neutro
zsl#0,"segretaria o segretario, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,segretaria o segretario,,neutro
zsl#0,"segretario o segretaria, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,segretario o segretaria,,neutro
zsl#0,"segretario/segretaria, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,segretario/segretaria,,neutro
zsl#0,"direttore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,direttore,,maschile
zsl#0,"direttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,direttrice,,femminile
zsl#0,"direttor*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,direttor*,,neutro
zsl#0,"direttorÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,direttorÃ,,neutro
zsl#0,"direttore/direttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO (Può essere sia un direttore maschile che una direttrice femminile),,direttore/direttrice,,neutro
zsl#0,"direttrice o direttore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,direttrice o direttore,,neutro
zsl#0,"direttore o direttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO," INCLUSIVO (Il titolo ""direttore"" può essere sia maschile che femminile. La frase successiva non indica esplicitamente il genere ma potrebbe riferirsi ad entrambi i generi.)",,direttore o direttrice,,neutro
zsl#0,"ballerina, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,ballerina,,femminile
zsl#0,"ballerino, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,ballerino,,maschile
zsl#0,"ballerin*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,ballerin*,,neutro
zsl#0,"ballerino/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,ballerino/a,,neutro
zsl#0,"ballerinÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO (La frase potrebbe riferirsi a un ballerino o ballerina),,ballerinÃ,,neutro
zsl#0,"attore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,attore,,maschile
zsl#0,"attrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,attrice,,femminile
zsl#0,"attor*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,attor*,,neutro
zsl#0,"attorÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,attorÃ,,neutro
zsl#0,"attore/attrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,attore/attrice,,neutro
zsl#0,"attrice o attore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,attrice o attore,,neutro
zsl#0,"attore o attrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,attore o attrice,,neutro
zsl#0,"dottore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,dottore,,maschile
zsl#0,"dottoressa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO," L'annuncio non specifica il genere, quindi è INCLUSIVO.",,dottoressa,,femminile
zsl#0,"dottor*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,dottor*,,neutro
zsl#0,"dottorÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,dottorÃ,,neutro
zsl#0,"dottore/dottoressa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,dottore/dottoressa,,neutro
zsl#0,"dottoressa o dottore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,dottoressa o dottore,,neutro
zsl#0,"dottore o dottoressa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,dottore o dottoressa,,neutro
zsl#0,"architetto, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,architetto,,maschile
zsl#0,"architetta, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,architetta,,femminile
zsl#0,"architett*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,architett*,,neutro
zsl#0,"architettÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,architettÃ,,neutro
zsl#0,"architetto/architetta, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,architetto/architetta,,neutro
zsl#0,"architetta o architetto, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,architetta o architetto,,neutro
zsl#0,"architetto o architetta, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,architetto o architetta,,neutro
zsl#0,"architetto/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,architetto/a,,neutro
zsl#0,"candidato, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO (Il testo non esplicitamente specifica il genere del candidato),,candidato,,maschile
zsl#0,"candidata, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,candidata,,femminile
zsl#0,"candidat*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO," L'annuncio non sembra essere inclusivo del genere poiché il pronome impersonale ""candidat*"" (candidato/a) è utilizzato senza alcun indicatore di genere e il verbo ""verrà"" si riferisce a un soggetto maschile di default. Tuttavia, non esiste alcuna menzione esplicita della professione che sia specificamente correlata ad un determinato genere.",,candidat*,,neutro
zsl#0,"candidato/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,candidato/a,,neutro
zsl#0,"candidatÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,candidatÃ,,neutro
zsl#0,"commessa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,commessa,,femminile
zsl#0,"commesso, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,commesso,,maschile
zsl#0,"commess*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,commess*,,neutro
zsl#0,"commesso/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,commesso/a,,neutro
zsl#0,"commessÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,commessÃ,,neutro
zsl#0,"commessa/o, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,commessa/o,,neutro
zsl#0,"commesso o commessa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,commesso o commessa,,neutro
zsl#0,"commessa o commesso, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,commessa o commesso,,neutro
zsl#0,"cuoco, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,cuoco,,maschile
zsl#0,"cuoca, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,cuoca,,femminile
zsl#0,"cuoc*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo (Maschile o Femminile),,cuoc*,,neutro
zsl#0,"cuoco/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,cuoco/a,,neutro
zsl#0,"cuocÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,cuocÃ,,neutro
zsl#0,"cuoca/o, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,cuoca/o,,neutro
zsl#0,"cuoco o cuoca, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,cuoco o cuoca,,neutro
zsl#0,"cuoca o cuoco, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO (La frase può essere applicata a entrambi i generi),,cuoca o cuoco,,neutro
zsl#0,"parrucchiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,parrucchiera,,femminile
zsl#0,"parrucchiere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,parrucchiere,,maschile
zsl#0,"parrucchier*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,parrucchier*,,neutro
zsl#0,"parrucchiere/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,parrucchiere/a,,neutro
zsl#0,"parrucchiera/e, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,parrucchiera/e,,neutro
zsl#0,"parrucchiere o parrucchiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,parrucchiere o parrucchiera,,neutro
zsl#0,"parrucchiera o parrucchiere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,parrucchiera o parrucchiere,,neutro
zsl#0,"parrucchiere/parrucchiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO (il testo non specifica esplicitamente il genere),,parrucchiere/parrucchiera,,neutro
zsl#0,"truccatore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,truccatore,,maschile
zsl#0,"truccatrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,truccatrice,,femminile
zsl#0,"truccator*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,truccator*,,neutro
zsl#0,"truccatore o truccatrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,truccatore o truccatrice,,neutro
zsl#0,"truccatrice o truccatore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,truccatrice o truccatore,,neutro
zsl#0,"psicologo, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,psicologo,,maschile
zsl#0,"psicologa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO," L'annuncio di lavoro non fornisce informazioni chiare riguardo all'inclusività del ruolo di ""psicologa"". Tuttavia, dal contesto sembra che la professione richieda esperienza nella gestione dei viaggi aziatali (business travels), quindi si presume che il ruolo sia inclusivo per entrambi i generi.",,psicologa,,femminile
zsl#0,"psicolog*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,psicolog*,,neutro
zsl#0,"psicologo/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO," INCLUSIVO (Il testo non indica esplicitamente un genere specifico per il ruolo di ""agente business travel"", quindi è possibile che sia occupato da entrambe le persone di entrambi i generi)",,psicologo/a,,neutro
zsl#0,"psicologÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,psicologÃ,,neutro
zsl#0,"psicologa/o, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,psicologa/o,,neutro
zsl#0,"psicologo o psicologa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, L'annuncio è INCLUSIVO perché non ci sono indicazioni specifiche che limitino il ruolo a un sesso determinato. Entrambi i generi possono essere psicologi o psicologhe e potrebbero lavorare come agente business travels.,,psicologo o psicologa,,neutro
zsl#0,"psicologa o psicologo, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,psicologa o psicologo,,neutro
zsl#0,"traduttore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,traduttore,,maschile
zsl#0,"traduttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,traduttrice,,femminile
zsl#0,"traduttor*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,traduttor*,,neutro
zsl#0,"traduttore/traduttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,traduttore/traduttrice,,neutro
zsl#0,"traduttrice/traduttore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,traduttrice/traduttore,,neutro
zsl#0,"traduttore o traduttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,traduttore o traduttrice,,neutro
zsl#0,"traduttrice o traduttore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,traduttrice o traduttore,,neutro
zsl#0,"addetto, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,addetto,,maschile
zsl#0,"addetta, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,addetta,,femminile
zsl#0,"addett*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,addett*,,neutro
zsl#0,"addetto/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,addetto/a,,neutro
zsl#0,"consultant, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,consultant,,neutro
zsl#0,"senior consultant, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,senior consultant,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di giornaista.",TODO, INCLUSIVO,,giornaista,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di autista.",TODO, NON INCLUSIVO (La frase non si riferisce esplicitamente a un genere specifico),,autista,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di dentista.",TODO, INCLUSIVO (Il testo non specifica il genere e può essere applicato ad entrambe le persone),,dentista,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di ginnasta.",TODO, INCLUSIVO,,ginnasta,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di consulente.",TODO," L'annuncio non specifica esplicitamente il genere, quindi non è possibile determinare se la frase sia inclusiva o meno.",,consulente,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di estetista.",TODO, INCLUSIVO,,estetista,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di farmacista.",TODO, NON INCLUSIVO,,farmacista,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di contabile.",TODO, NON INCLUSIVO,,contabile,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di nutrizionista.",TODO, INCLUSIVO,,nutrizionista,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di giardiniere.",TODO, INCLUSIVO,,giardiniere,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di insegnante.",TODO, INCLUSIVO,,insegnante,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di igienista dentale.",TODO, INCLUSIVO (Il testo non specifica il genere del professionista),,igienista dentale,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di infermiere.",TODO, INCLUSIVO,,infermiere,,maschile
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di infermiera.",TODO, INCLUSIVO (La frase potrebbe riferirsi ad entrambi i generi poiché non esiste alcuna indicazione che limiti il ruolo all'uno o all'altro),,infermiera,,femminile
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di infermier*.",TODO, INCLUSIVO,,infermier*,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di infermiere/a.",TODO, INCLUSIVO,,infermiere/a,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di infermierÃ.",TODO, INCLUSIVO,,infermierÃ,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di infermiera/e.",TODO, INCLUSIVO,,infermiera/e,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di infermiera o infermiere.",TODO, INCLUSIVO (il testo non specifica un genere),,infermiera o infermiere,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di infermiere o infermiera.",TODO, INCLUSIVO,,infermiere o infermiera,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di programmatore.",TODO, INCLUSIVO (Il testo non esplicitamente specifica il genere),,programmatore,,maschile
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di programmatrice.",TODO, INCLUSIVO,,programmatrice,,femminile
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di programmatori.",TODO, NON INCLUSO,,programmatori,,maschile
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di programmatrici.",TODO, INCLUSIVO (Il testo non specifica esplicitamente il genere.),,programmatrici,,femminile
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di programmatori e programmatrici.",TODO, INCLUSIVO,,programmatori e programmatrici,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di programmatori o programmatrici.",TODO, INCLUSIVO,,programmatori o programmatrici,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di programmator*.",TODO, INCLUSIVO,,programmator*,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di programmatorÃ.",TODO, INCLUSIVO,,programmatorÃ,,neutro
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di impiegato.",TODO, NON INCLUSIVO,,impiegato,,maschile
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di impiegata.",TODO, INCLUSIVO (La frase non specifica esplicitamente il genere.),,impiegata,,femminile
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di impiegati.",TODO, INCLUSIVO,,impiegati,,maschile
zsl#0,"la risorsa, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di impiegate.",TODO, NON INCLUSIVO,,impiegate,,femminile
